重病,3
金石,1
銀雞,3
門診,4
院長,6
陸陸續續,2
難搞,7
難關,5
須要,38
領導,51
骨幹,7
高燒,4
高考,22
高跟鞋,14
龔,5
僵,31
僵局,2
冰凍,4
凍房,1
壟,25
壟斷,24
委任,8
持牌人,3
日期,23
燒味,6
牌照,6
物業,5
界別,7
組別,8
表格,9
記號,5
議席,11
超區,11
食堂,1
鹵,4
鹵味,3
乳液,1
互補不足,5
充電,3
冚家,32
冚家拎,1
前菜,2
咸,38
咸濕,3
太極,6
女女,17
少甜,3
性工作者,16
性感,23
打丁,2
撚樣,26
收斂,14
斂,18
油膩,3
漂亮,21
無拘無束,3
甜點,1
與生俱來,7
過夜,12
除了,35
陰柔,1
陰陽,27
鹹魚,15
出貓,25
反芻,2
嘔吐,14
是咁的,10
正職,9
公轉,2
唯獨是,6
回歸年,1
圍爐取暖,3
年終,6
年長,7
曆法,12
月份,12
月小,2
犯人,22
贖罪,10
閏,10
閏年,6
除唔盡,1
除得盡,1
雙數,6
券,48
南方,10
地支,8
換領,2
擔當,5
發情,2
停運,1
傷風,9
公院,7
口誅筆伐,12
呈報,1
喺道,11
執業,3
士卒,1
天職,1
尊貴,5
屬下,4
工業行動,1
感冒,12
成本價,2
掛牌,1
摒,10
浸信會,1
測試,67
湖北,8
率先,17
癥,7
硬食,7
祿,11
缺口,11
荃灣,21
落更,6
衣物,3
資料庫,9
身先士卒,1
醫德,2
一覽,4
上香,14
乞人憎,18
佛像,1
佛學,10
佛經,2
佛誕,9
佛陀,5
借啲意,6
入世,9
全套,11
六道輪迴,3
刨,18
前因,6
前因後果,3
副產品,4
勞動節,2
叩,2
叩門,1
合十,6
唔係路,12
唸,37
嗡,16
回教,3
地表,8
墮胎,1
大法,11
大隻佬,3
大食,9
大食會,1
妮,25
媽咪,27
寒假,1
成事,26
放榜,7
教條,12
易入口,10
星星,22
晒冷,11
校友,8
校服,17
核突,41
業績,22
樂團,11
流汗,5
清幽,4
清明節,1
班主任,24
男神,12
瞓著,32
神怪,2
禮堂,11
競猜,1
競賽,10
結業,8
聖詩,6
背向,3
英文中學,3
落台,17
落手落腳,6
蘇粉,1
話劇,6
諦,5
通識,14
違和,9
違和感,4
釋迦牟尼,5
長袖,12
開學,7
靜觀,1
香油,1
驚青,8
齊全,4
世衛,3
中國大陸,17
交易所,6
付諸,20
付諸行動,1
倚靠,6
公民社會,4
各師各法,1
各施各法,1
商界,7
商譽,1
回落,5
妄自菲薄,7
守則,20
巴士司機,4
市面,22
扶持,5
據稱,2
新加坡,28
明星,24
星洲,2
有利可圖,2
有為,15
洪都拉斯,1
琳,16
疏忽,3
省招牌,1
等運到,4
老生常談,6
聲部,1
調動,5
贊同,8
起市,1
跟從,3
轉讓,2
這樣,163
醜怪,1
鋒,88
阿布,1
面口,13
主權,29
亂象,2
亞太,13
分界線,1
匯市,1
厚道,8
國難,3
天賦,9
害死,26
情意,10
情意結,7
手指罅,3
捲動,1
收生,2
新興,5
校規,61
氣憤,4
濕鳩,15
無關痛癢,6
爬頭,1
癢,20
細節位,3
經濟體,13
維穩,13
話頭,7
豬扒,21
金管局,5
雕龍雕鳳,2
類近,7
風眼,4
鯉躍龍門,3
一念之差,2
世世代代,2
代代,3
催淚,40
催淚彈,35
前後左右,1
受損,6
可敬,6
器官,18
墊底,1
安全感,14
強者,5
急救,3
意向書,1
承載,5
抵擋,2
捐贈,11
梳洗,4
歸屬感,46
無助,19
無言老師,2
爾虞我詐,3
特長,2
猜忌,2
獻出,5
發死人財,1
相食,1
簽署,3
虛無,27
行之有效,6
證人,6
賤賣,3
重創,4
閃耀,3
非但,9
上便,3
佩戴,3
俊,92
傷亡,12
先先,2
公物,5
原理,27
可免則免,3
外科口罩,14
射線,2
拜拜,36
掹,18
插蘇,4
擠迫,4
栢,10
梘,9
櫃桶,14
污糟邋遢,4
沖廁,11
火酒,1
番梘,7
紙巾,50
紫外光,4
總監,4
纈,1
老泥,4
耳仔,46
蝴蝶結,4
講呢啲,30
謠言,14
輪住,3
邋遢,20
醫管局,3
鐵線,6
門柄,5
閂門,27
電動,3
電源,5
青衣,15
頻密,10
顯示屏,1
風琴,3
𨋢,33
做媒,4
固體,8
塑膠,15
油漆,1
法令,15
溶液,2
特性,24
膠水,3
難聽,58
出書,20
厲害,13
有意思,22
自創,10
上乘,3
事宜,3
交由,1
好歹,8
安頓,7
封關,2
放行,2
派員,4
疲累,3
眼罩,4
置之不理,5
船員,4
螞蟻,9
設想,11
豬嘴,1
一點一滴,12
任內,2
倒退,13
光環,32
公諸於世,4
凌遲,2
加熱煙,3
同志,12
咇,6
唱歌,66
國企,5
指點江山,5
昏庸,1
極點,10
毒藥,4
爆煲,7
特區,29
特區政府,22
研發,5
禁煙,5
竉,1
糖衣,2
老板,9
補刀,1
警局,6
超標,4
超班,4
農藥,1
過失,15
重金屬,2
顧全,6
之嘛,35
做乜嘢,15
傷身,7
出院,22
吔,10
哎吔,3
唓,12
喉嚨,37
喉嚨痛,2
多事,34
底面,2
收症,1
收線,59
藥膏,2
造型,10
醒目,16
高峰期,4
鼻哥,10
鼻哥窿,9
一地都係,3
一於,55
一炮過,3
你們,148
使命感,3
出動,26
分屍,3
到一個點,17
加餸,2
勁揪,2
千辛萬苦,4
司空,4
司空見慣,4
吊雞,1
周時,3
呻鼻涕,1
埋牙,6
大班椅,2
姨媽巾,1
婆仔,7
媽媽聲,1
定時定候,9
實習,10
寨,15
寬闊,4
尿片,3
屙尿,14
山寨,7
常客,2
床位,9
床頭,11
忍痛,4
手套,13
打冷,21
打冷震,13
打趣,3
抽痰,1
抽血,1
拉隊,3
指甲,13
排山,3
排山倒海,3
接job,1
揪,12
攻讀,2
敏捷,2
果籃,7
棉被,3
正比,3
歷時,6
水深火熱,6
沙甸魚,1
注意力,19
渡假,4
漏M,1
濕紙巾,4
照殺,3
牙刷,1
猜枚,11
珍而重之,3
用量,3
痰,13
發炎,6
祖國,21
究極,3
算吧啦,4
粉飾太平,2
綁架,13
綜合症,1
維他命,5
縮骨,9
老尷,6
聽從,4
胃液,1
自由身,1
苦戰,1
藥用,1
血壓計,1
血水,6
血液,9
覆診,1
請假,18
豆沙,3
身手,4
進出,7
遍地,16
遍地開花,4
醫院餐,1
長褲,13
闖關,1
防水,3
雞咁腳,3
骨折,4
體液,4
高空,7
高空擲物,1
鬼門關,7
魚柳,2
魚蛋,49
鯰魚,1
黏力,1
沾染,1
病原體,1
乞嚏,9
人造,10
入廁所,13
功效,5
卸除,2
含有,4
咳嗽,14
如廁,1
密封,7
徵狀,4
打乞嚏,4
摺痕,3
梘液,2
橡筋,3
毛巾,17
求醫,4
污垢,2
沖洗,2
潛伏,6
潛伏期,4
病徵,3
緊密接觸,2
自亂陣腳,2
蓋上,3
虛報,1
解開,33
觸摸,10
逗留,7
適量,3
野生,5
陽性,1
風口,1
餐具,1
馬桶,11
鼻樑,5
三角戀,3
低估,10
佘,2
佢老母,18
佳作,9
偶有,5
傳教,24
傳教士,23
入波,12
公館,1
凈,3
劇組,2
勵志,16
卡士,1
叻仔,12
名流,3
吳,73
吹咩,11
呵欠,7
四仔,5
型格,3
失焦,4
失身,8
奀星,3
女友,307
姿色,3
婚前,8
孚,8
小三,10
就業,9
巴閉,16
市道,2
彭,35
怕且,4
情情塔塔,5
戲院,43
才俊,49
打動,6
把撚,3
招架,8
捕獲,4
摑,20
收得,16
晨曦,3
曦,6
會談,2
欽敬,1
正印,6
武斷,7
死士,3
炮友,7
特技,16
狠狠,55
獨家,21
玉女,2
班底,4
琛,265
生日會,15
皮嘢,13
相好,3
票房,8
第三者,38
筍盤,3
筠,1
紀念日,31
細半,1
綠葉,6
編導,4
置信,16
美孚,4
能手,13
與眾不同,12
蔣,9
蝕本,3
蝕錢,7
說服力,23
賀歲,5
轉折,8
過客,13
金童玉女,1
開戲,6
雖則,37
離婚,72
驚為天人,6
鬆餅,3
下低,7
不失為,9
乃係,9
作風,12
側跟,3
傻更更,6
劏房,22
北行,7
南北行,1
吖嘛,61
嗒,14
城隍,2
大角咀,1
慈善機構,2
油麻地,19
無端端,51
秋祭,1
董事,9
話時話,18
譁,3
買辦,3
酉,1
須知,5
作文,26
做假,7
優惠,13
冚家鏟,3
卡式帶,2
台戲,4
合拍,4
合拍片,4
名目,4
咪玩啦,19
基本功,3
宗師,6
後代,11
恃,27
恃老賣老,2
打拳,4
扮晒嘢,2
招式,7
擂,12
擂台,6
散場,4
替身,6
死開,4
殘廢,6
洋腸,1
照計,44
爛片,15
特工,3
痴撚線,18
空手,1
空手道,1
細細粒,19
繡,9
老本,11
聲援,8
肉赤,2
腦殘,6
臨記,4
荷李活,2
華而不實,1
虛心,3
週記,4
還好,17
重出江湖,1
門派,10
韓國,81
食老本,5
黑夜,10
〇,9
一蚊雞,1
上文下理,2
串連,6
亂七八糟,7
付諸一炬,3
保鑣,5
傳電,1
價值連城,2
前妻,3
力求,6
喊出嚟,6
喊晒口,1
大吉利是,4
奇葩,2
奸計,8
庵,2
庵堂,1
忟,4
忟憎,3
恕,24
才疏學淺,2
打和,8
撕裂,7
收科,7
新年流流,6
有板有眼,1
梳化,38
派彩,2
流嘢,2
痴情,4
真偽,3
蚊雞,5
親生,8
詼諧,1
釐清,6
長江,5
點收,16
一年一度,10
一年到晚,5
佗,1
佗衰,1
你就想,10
倒垃圾,5
全朵,8
單數,4
嚡,2
大時大節,7
大魚,16
大魚大肉,4
娘家,5
已婚,14
年三十晚,6
年年有餘,1
意頭,6
晏覺,8
殺生,2
洗衫,12
無時無刻,12
爽利,2
玉皇大帝,9
瞓晏覺,7
破財,1
禁忌,5
積落,7
精神爽利,2
襟用,2
西方人,5
諸事,8
豐足,1
財運,1
赤口,2
軍訓,1
除去,5
髮菜,3
點名,6
一丁友,2
上神枱,1
偏激,5
啷,6
啷口,1
大是大非,4
屌你老味,9
年少氣盛,3
擦邊球,2
收歛,8
歛,10
神枱,2
表態,11
親中,5
訴求,13
買兩邊,1
賬,17
走紅,2
飯局,12
串嘴,6
大喝,28
恭敬,7
拎走,41
揮春,4
撈亂,1
旗袍,6
烏紗,1
翎,3
自吹自擂,3
講到話,6
貪官,1
貪官污吏,1
逼真,5
鈞,24
倒戈,4
傻仔,36
出術,5
割蓆,4
卑鄙,10
協會,10
和理非,15
大叔,99
孫女,6
官僚主義,2
尸,10
尸位素餐,2
席位,6
打爆,18
拳擊,7
捉鬼,6
救星,3
機會主義,1
甜頭,5
盡快,54
緊身,7
譴,11
譴責,11
辯護,16
頂級,13
騙局,4
傲嬌,19
勉為其難,6
半推半就,7
句法,15
問句,9
善事,5
回覆,44
大絕,7
就地,12
就範,26
必殺技,4
故作,38
直斥,1
直斥其非,1
省略號,5
睇場,5
萬分,22
萬用,1
蠢材,6
詞綴,3
遲疑,17
長篇,24
長篇大論,14
不切實際,14
並未,8
串法,6
代詞,6
依度,13
俗字,3
候選,57
借詞,19
假借,13
假名,23
假定,7
充斥,37
冤枉,15
冤枉路,3
分判,1
分歧,19
列舉,3
列表,5
制定,17
助詞,6
可能性,37
否決,9
告誡,1
命不該絕,4
唨,1
啫啫,7
地除,5
奸爸爹,1
字根,6
尐,79
尚可,2
底層,15
廣州話,11
弱化,4
後綴,3
想話,36
意願,13
扤,2
拉丁字母,2
拼音,67
接納,18
擬聲詞,5
改良,11
政體,4
教育局,14
歧義,17
注音,3
潮州話,2
現行,4
生僻,12
略過,2
異體,9
異體字,9
瞓低,11
短訊,33
砍掉重練,4
硬性,5
粵拼,25
細楷,1
聲母,12
脫落,5
腦電波,26
自自然,9
自自然然,7
訓讀,1
評分,18
語素,9
諺文,4
謝謝,16
變體,10
這兒,5
這裏,7
這裡,55
闡,11
闡述,6
電波,29
韓語,8
音符,10
韻母,6
保良局,4
偏食,10
內閣,4
印尼,3
啫係,5
太陽眼鏡,8
專頁,13
幹事,7
成因,3
日偏食,8
日全食,3
暨,5
書院,11
望遠鏡,3
濾,16
濾鏡,2
現屆,1
直播,35
肉眼,6
菲律賓,16
詳情,16
針孔,3
食相,2
鳴謝,3
亡命,4
亡命之徒,2
低俗,9
升lv,1
定下,18
沉醉,14
瑰麗,1
生氣,14
粗俗,12
粗鄙,4
縮小,2
觸覺,15
買單,2
釐定,2
金剛,10
下來,45
依然故我,4
全球化,13
友善,18
否認,50
妹仔,40
妹妹仔,33
抨,13
抨擊,9
摸索,9
敵意,8
施壓,9
明智,6
治理,8
消除,18
無可否認,15
罪惡感,6
能源,4
萬惡,4
製造商,5
逼使,1
順從,5
份內事,2
保衛,12
催生,4
內容農場,1
全方位,2
切入,13
前途,41
周全,4
善忘,7
土產,2
圳,30
大灣區,3
寒蟬效應,1
底蘊,9
恆生指數,5
抵制,12
接通,12
氛圍,6
深圳,29
港鐵,18
為伍,4
玩味,10
玩玩下,20
睇鬼,2
短期,23
粒子,9
虛無飄渺,13
豬隊友,3
貫徹始終,1
阻嚇,7
陋習,1
雪崩,1
下跪,5
中二病,6
中出,42
出夜街,3
受洗,4
夜蒲,3
底底,1
律政,11
律政司,10
後日,11
忽得,1
拒捕,3
旁聽,3
樣辦,3
泛民主派,12
禁制,4
禁制令,4
蛋治,5
車門,18
靈體,8
靜默,25
頻頻,6
顧住,8
卸任,2
實習生,3
尉,9
接替,1
謝意,2
謹啟,8
九巴,7
九鐵,2
位數,21
內功,8
出神,11
出神入化,7
城巴,1
場區,1
大站,1
巴膠,2
幹道,3
心法,7
接駁,9
新巴,1
東隧,2
特快,2
由淺入深,3
紅隧,5
葵青,3
西隧,1
路痴,2
馬場,2
高鐵,22
人倫,2
恆久,2
改換,1
敏銳,7
歡愉,1
注目,13
漫天,6
主管,40
事隔,6
互斥,1
人證,5
作答,5
佣,10
便服,5
借問聲,2
偽科學,4
內向,6
分類,40
十居其九,1
占星,2
含糊,13
唐餐,2
喔,18
基佬,5
外向,4
如估,1
學霸,2
富士山,1
專注力,5
山洞,2
年晚,1
廢柴,74
彩蛋,3
得掂,25
恒,36
恒星,1
感知,9
成世,26
援交,4
搣時,3
放學,49
星球,11
曲奇,6
更正,9
有創意,9
架妹,4
模稜兩可,2
殊途同歸,5
水尾,5
波音,2
瀨嘢,2
獨立思考,7
當神咁拜,1
真心膠,5
硫,3
硫磺,1
穩健,3
筆畫,5
篩選,12
精液,9
精算,3
絲絨,1
網紅,1
老虔婆,1
芝加哥,1
請人,17
證據,60
豪放,1
財演,7
跎,4
蹉跎,3
過廟,3
遠東,3
酸鹼度,1
金色,14
鋼琴,15
關懷,20
阿頭,200
驗血,1
體貼,20
黏液,1
好心機,6
廣東菜,1
瀕危,4
用得著,6
自我介紹,7
伸手,30
公布,20
取決,13
召集,5
召集人,3
土瓜灣,6
堅信,7
大眾媒體,1
宣布,47
後天,16
得當,21
思前想後,5
戰線,3
招待,5
新聞稿,9
温暖,1
補選,10
請教,8
追上,16
順口,4
黎明,38
你老母,125
列車,26
包拗頸,15
十足十,18
危及,1
嗲,22
屌你老母,69
幫口,2
廝殺,7
慌忙,36
手袋,35
拗頸,16
換衫,13
收嗲,2
暴徒,12
月台,39
棒,47
藤條,9
西鐵,2
親眼,18
跌低,9
車廂,67
車頭,10
追打,7
開走,8
靠嚇,8
鼓噪,1
一份子,9
不聞不問,4
中南海,6
健在,8
刺耳,9
剛愎自用,2
創下,1
動能,3
升旗,5
喪心病狂,3
委任證,2
娥,9
悲憤,4
搖尾乞憐,1
搞出人命,5
撤消,1
智力,8
有史以來,3
死諫,1
沖昏,2
沖昏頭腦,2
知恥,3
自盡,8
討價還價,5
謝罪,3
警力,10
豐功偉績,2
豹,15
還價,5
鐵石心腸,3
麻木不仁,1
一帶一路,9
一拍即合,7
上日,4
上街,26
不期然,15
不自量力,5
世貿,3
中門大開,2
主導,16
主攻,1
九號,4
人類學,6
休養,5
休養生息,2
僭越,2
充分,11
克制,6
內斂,3
全速,6
出師,9
前車之鑑,2
助長,12
原子彈,2
句號,11
吩咐,14
吸納,7
單邊,4
囂張,9
執迷不悟,7
大計,19
奪權,1
實彈,2
平穩,10
復甦,1
志向,5
急於,8
急於求成,2
急速,25
怪罪,1
意識流,4
愚昧,11
應份,5
把握,43
捐軀,3
揭幕,3
撬,6
撼動,5
整潔,8
昭和,2
普選,46
有條不紊,2
棋局,6
構想,1
治國,14
火速,7
為國捐軀,3
犧牲品,3
瓦解,8
生息,2
癡心妄想,1
睇見,20
破釜沉舟,6
稱霸,9
簡而言之,4
粉身碎骨,9
紊,2
職權,5
自取其辱,2
自相矛盾,8
自立門戶,2
荷槍實彈,2
菊,20
蘇維埃,1
處身,8
蝦蝦霸霸,4
蝦霸,4
血肉橫飛,3
親歷其境,5
記掛,6
訪客,3
誤判,12
諭,9
走火,11
走火入魔,10
軌跡,7
釜,6
閉幕,1
開闊,2
隅,2
韜光養晦,2
一唔係,3
一文不值,7
三權分立,10
事態,14
人身攻擊,9
侃侃而談,7
倒車,3
傾倒,8
兌換,6
冷感,5
切身,7
助選,2
奏效,1
孤立,7
小點,5
山雨欲來,3
庇護,7
建交,2
彬,5
彬彬有禮,1
急劇,9
性別,16
掌權,3
掖,1
操之過急,2
放權,1
機不可失,12
淺薄,1
潑婦,1
灰心,10
獨力,4
監票,2
目光短淺,1
終止,12
繁榮,18
聊勝於無,5
自暴其短,4
行禮如儀,4
見機行事,5
費唇舌,3
越戰,2
辯證,10
重擊,10
非黑即白,5
風向儀,1
首當其衝,2
高唱,3
黃絲,7
二等,3
二等公民,1
分體,1
國破家亡,1
巨變,1
愛爾蘭,3
日元,2
朝氣,2
樂而忘返,2
沖繩,13
波及,5
消磨,15
無可奈何,14
琉球,11
蕭條,7
薈萃,2
藩,8
西文,5
轉手,5
進貢,1
遭逢,1
三五成群,7
上會,6
上環,9
人仔,17
人身安全,4
人身自由,1
佈防,13
依個,62
便衣,1
保釋,17
偵,23
偵探,22
偷聽,22
先導,2
光明正大,5
入時,5
冇得救,2
出車,17
力抗,3
動用,8
即係咁,11
可信,19
呈堂,2
周詳,4
單程證,8
夠喇,10
大陣,8
大陣仗,6
太陽花,4
專利,6
小販,7
布防,1
帶動,8
序幕,3
引爆,32
律師樓,4
後備,12
志同道合,6
快閃,1
成群,8
戒嚴,1
手提,86
手提電話,72
手足無措,2
接頭,1
控告,4
搜身,9
擺街,8
收睇,6
攻擊性,6
政治庇護,2
政治犯,2
敢死隊,4
散晒,9
方圓,4
旺角,60
昨天,6
暫避,3
暴亂,3
有陣時,6
服裝,10
本末倒置,8
杯葛,3
洩漏,3
流產,1
漏風,2
激進,27
然之後,44
煲底,1
用具,6
留底,8
發圍,11
發放,5
監視,32
禮拜六,2
空窗期,1
突擊,16
站崗,3
細看,6
網台,3
義士,7
莫須有,3
行喇,6
被控,5
言論自由,10
誠懇,35
證供,6
起義,7
超支,3
身分證,6
車綫,1
軍裝,12
較剪,2
迫於無奈,5
通知書,1
連累,8
部署,16
鐵馬,20
零散,3
零星,13
預示,6
先旨聲明,6
其它,11
到此為止,10
剛才,41
化工,2
只是,134
多多包涵,4
奇人異士,1
從業員,4
愈來愈,30
所見所聞,11
承先啟後,1
掃把,6
掃把腳,1
本色,7
水浸眼眉,1
港普,10
游水,64
照單全收,6
界定,9
發紫,1
眼眉,8
研究所,7
習性,3
著數,32
註解,1
証,18
講古,8
責任感,8
買大,4
賽跑,3
起飛,27
非比尋常,3
下級,4
並駕齊驅,2
人定勝天,1
依循,3
共產黨,43
匹配,6
反觀,6
國情,11
在即,7
夠班,4
大局,25
大老爺,1
天大,28
媽祖,2
實事求是,1
寬宏,4
寬宏大量,4
寵召,1
寺院,1
感化,3
抆水,1
收編,3
政協,1
未夠班,4
梳妝,1
民智,7
海不揚波,1
港燦,1
無福消受,2
看門口,1
睇路,4
神化,10
粗暴,8
統戰,10
老爺,3
肅靜,4
蒙主寵召,1
談何容易,8
造神,2
違背,8
開路,3
阿毛,1
黐膠花,2
龍床,1
予以,6
代為,7
功敗垂成,5
大戶,13
完畢,18
投資者,9
提要,7
散戶,9
明天,16
時間表,4
殺你,21
炭,41
煙幕,2
生命體,3
短線,4
神作,10
神劇,2
移交,7
苦練,13
足不出戶,1
過目不忘,1
選手,6
金睛火眼,1
錯綜複雜,1
雄偉,1
顏射,11
首播,1
鬼上身,5
齋戒,3
中和,5
仕,10
仕途,7
侮辱,24
咸魚,4
大和,6
大龍鳳,9
婉惜,2
小妹,48
星途,1
欣欣向榮,2
此舉,4
污衊,1
狠毒,3
真心真意,2
真誠,16
私訊,1
行年,4
造假,3
過至,5
重新做人,2
閒言閒語,3
功臣,2
唇亡齒寒,2
商談,1
威風,8
婉拒,5
山水,4
戶口,19
按時,1
操守,3
第一手,7
粉絲,7
自食其力,3
見報,5
遲吓,1
開炮,1
關係到,2
陳述,7
點擊,4
一了百了,4
一戰,18
上裝,1
下壓,3
不凡,5
不能盡錄,4
人馬,9
倍加,1
借酒消愁,2
兇殘,8
入眠,1
全員,2
冰河,4
原狀,8
反復,2
可歌可泣,6
合而為一,2
報國,1
壯烈,4
多心,15
天理,5
失真,3
安息,24
寄情,1
局外人,8
巧遇,3
平手,5
引人入勝,2
張望,29
復發,5
感人,7
感染力,3
應當,13
戰力,1
戲飛,3
承辦,3
拯,47
拯救,45
拳腳,4
敗仗,2
整合,9
整頓,1
文戲,2
旗鼓相當,1
智人,4
末路,4
果斷,7
歸隊,2
死老母,4
消沉,3
漣漪,5
漪,5
為難,3
無懈可擊,6
無濟於事,4
牽引,9
狂妄,5
瑕不掩瑜,1
瑜,10
盡力而為,5
盪,14
盲點,11
真理,40
真諦,2
瞬,56
窮途末路,3
經年,3
維繫,10
繁衍,5
翌日,11
耗費,1
聚散,2
聲價,1
背叛,13
自以為是,8
致力,5
若非,8
英雄主義,3
莫過於,16
蒸發,14
裝嵌,1
賣弄,3
走樣,6
輔導,14
轉瞬即逝,2
迷惑,4
醞釀,2
重操故業,3
門外漢,4
開脫,10
難以言喻,7
順應,8
飛車,2
首映,1
體型,5
體質,7
黃蜂,1
點醒,2
响,48
哭笑不得,8
坐落,8
尖叫,39
機緣,13
機緣巧合,12
淚流滿面,4
車主,5
不知所謂,14
整傷,6
檢視,9
色心,5
萬二分,3
衷心,16
親口,15
飲醉,28
四書五經,2
央行,7
就地正法,8
引渡,1
手牌,3
接踵而來,2
杯水車薪,1
正文,4
水車,3
牙膏,3
狗仔,7
狗仔隊,1
知情權,4
立論,4
肥佬,20
莎士比亞,15
見地,5
頂更,1
上載,8
上進,28
仍舊,5
他們,189
佳餚,4
俾著,12
優劣,7
元配,2
全職,19
公眾人物,4
冷盤,2
分薄,5
剩番,31
口徑,3
唔覺意,50
啖啖肉,2
壽司,18
大丈夫,6
干涉,13
後悔莫及,3
心滿意足,6
恐龍,1
意味深長,4
慾火,2
打野戰,3
排骨,12
放閃,8
斷正,6
樣衰,56
水印,1
流逝,13
消委會,1
滿天,12
火災,9
燒著,9
犯法,45
男子漢,4
盤口,3
瞥,5
瞥見,1
矜,9
矜貴,5
竹蜻蜓,3
胡說,4
胡說八道,4
脂肪,4
花生友,11
萬里長城,6
蜻蜓,11
解答,16
記招,3
說三道四,10
講低,3
豉汁,1
轉載,10
部位,9
配料,2
野味,5
野戰,3
離家出走,4
食屎,61
餚,4
馬國,2
骨肉,5
骨質,1
黑洞,12
龍頭,15
一遇,8
三及第,4
下載,7
享負盛名,3
人來人往,10
公允,4
共享,10
兼且,11
冬甩,1
別來無恙,3
前度,50
劣評,5
去盡,4
及第,5
反為,5
叠,3
同聲同氣,6
含混,2
含義,3
呼拉圈,1
咩環境,4
唔單只,14
唔爭在,16
啄,7
啱數,3
夠喉,4
夠皮,6
大煞風景,2
奇想,5
套路,13
妥當,10
妳,19
婚變,4
字庫,4
孟子,9
孤寂,8
官話,94
家下,13
封印,16
對偶,1
導向,5
岑,14
幾多歲,11
庶,11
強人,13
強人所難,9
彤,22
得獎,5
心路歷程,6
快活,15
忽發奇想,3
扚,2
扚起心肝,2
折服,3
拋磚,10
拋磚引玉,7
指摘,2
操心,2
攞嚟賤,1
效益,15
救生圈,1
文也,3
文句,4
新奇,12
新詩,22
暗語,1
曲高和寡,2
未夠喉,2
板斧,3
根源,12
欸,3
死啦,39
殃,6
永恆,24
江郎才盡,1
注解,2
洗邋遢,1
淋漓盡致,7
減產,5
火勢,11
無厘頭,28
煲大,1
熱話,5
牽強,13
猥瑣,9
獵巫,3
班馬,7
瑛,1
盛名,3
盲流,1
相容,3
碎料,3
站立,4
翻案,1
自己攞嚟,7
花臣,7
萬歲,23
衰格,7
詞性,47
詩意,8
詳盡,12
語序,7
賓語,19
賤格,10
跑步,18
述語,5
過冷河,1
遭殃,2
釘牌,1
長夜,5
開名,10
閱歷,6
隕,4
隕石,4
隱晦,4
雙重,19
雙重標準,5
風頭,17
食咗飯未,3
高招,4
高明,17
鸚鵡,2
㗎啫,6
咁樣樣,5
咬字,13
哽耳,5
唱遊,2
商業電台,6
嗬,2
國際化,7
廣為,14
忽然之間,51
情形,18
懶音,13
族裔,5
早日,7
朗讀,7
源遠流長,2
粵語長片,4
細蚊,10
細蚊仔,10
細路哥,6
縈,5
縈繞,4
腦袋,27
電台,33
馮,33
鬼仔,7
鬼妹,15
點樣樣,2
鼻音,4
下台階,6
丟失,2
串串貢,7
仁兄,11
似是而非,5
倒模,9
倒轉,34
催化,5
公式,19
冼,2
出嚟行,6
印台,1
取悅,7
受不了,7
口爆,25
台階,8
同溫層,3
咧,379
已故,3
巴勒斯坦,3
影帝,3
微調,3
心胸,4
心靈雞湯,1
意氣,15
抵賴,4
拜山,9
捏造,2
接更,1
死胡同,3
泰斗,3
激嬲,11
火上加油,2
炎上,1
無日無之,7
爆笑,11
生安白做,3
甩碌,1
白做,7
精髓,8
胡同,4
起底,16
過去式,7
過錯,5
醫生紙,7
高階,5
事業線,5
伊朗,18
判監,1
包頭,2
同問,9
問好,6
外貌,15
整容,8
欺凌,18
法例,27
注視,6
燙,8
當眾,16
盈利,7
禿,8
禿頭,4
秀髮,14
細細個,19
絕頂,10
背心,36
臨別,7
荒唐,6
解除,14
遮蓋,4
遮蔽,4
頭巾,3
魔咒,2
一啲啲,2
一己私慾,1
一年半載,13
什,26
伙記,70
保住,19
修補,16
俾電話,1
倉鼠,1
偏頗,9
傷人,5
內臟,8
冇情講,1
凝聚力,2
出場,10
分離,22
力勸,2
動靜,8
勸喻,1
口臭,7
合流,12
吠,13
哭訴,1
圍毆,4
執屎,5
大咪,1
安全帶,7
官腔,1
寵物店,3
對策,6
屋苑,20
幼年,3
弛,4
愛丁堡,3
愛心,7
慈善團體,1
慣犯,3
打結,2
打龍通,2
改例,1
改動,4
放養,1
散仔,2
新地,36
斷食,3
晶片,17
棄子,6
棄養,7
死刑,24
毒瘤,3
毛公仔,2
水魚,4
沾沾,10
沾沾自喜,10
流浪狗,6
流浪貓,1
淡水魚,2
溫室,4
演習,6
無意中,12
無牌,2
爆料,16
爆牙,1
牙血,1
狗公,10
狗帶,1
狗會,5
狗牌,2
獸醫,4
生老病死,8
生蟲,11
疫區,4
痾屎,3
瘋狗症,11
瘤,8
盤問,4
硬件,9
硬頸,5
禽流感,2
私慾,3
稅局,3
簽紙,3
純種,4
繁殖,6
罰則,7
聽唔入耳,3
肉鬆,3
腳肚,1
船主,4
花朵,4
花草,2
虐畜,1
証明,6
論壇,17
讀書人,7
豬瘟,1
贍養,1
贍養費,1
走動,2
走失,6
跑數,6
身份証,1
身家,27
輕描淡寫,6
追擊,7
追查,10
逃逸,1
遺棄,7
醜樣,11
重演,18
阿sir,16
陪跑,2
陰質,5
雀鳥,5
雜種,6
領養,20
題外話,15
鬆弛,3
黑店,1
不堪一擊,2
停播,2
匆忙,10
協力,1
另覓,3
叫座,6
同心協力,1
單薄,8
固有,5
國票,1
